indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
37565,,herb fire vive xcaret nunca fire herb kaan travel bloqueos especiales increible hotel xcaret hotel sparkles calendar varias fechas disponibles elijas mejor convenga money bag persona noche admission tickets acceso incluido parques xcaret xel girl child menores anos hospedan gratis diversion aventura relajacion solo lugar water wave hibiscus perfecto viajar familia escaparte pareja regalarte dias solo man in lotus position green heart police car light desaproveches bloqueos limitados envelope with arrow reserva hoy fecha preparate vivir unas vacaciones mobile phone mail reservaciones kaantravel hotelxcaret vacacionesenfamilia aventuraxcaret xelha viajaconkaan bloqueosespeciales escapadaperfecta turismomx experienciasinolvidables sun with face palm tree water wave,"['NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'X', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']","['herb fire', 'kaan travel bloqueos', 'increible hotel xcaret hotel', 'calendar varias fechas disponibles', 'mejor convenga money bag persona noche admission tickets', 'incluido parques', 'anos hospedan gratis diversion aventura relajacion', 'lugar water wave hibiscus perfecto viajar', 'lotus position green heart police car light', 'arrow reserva hoy fecha preparate', 'vivir unas vacaciones', 'mobile phone mail reservaciones', 'hotelxcaret vacacionesenfamilia', 'viajaconkaan bloqueosespeciales', 'escapadaperfecta turismomx', 'sun', 'face palm tree water wave']","[{'text': 'noche', 'label': 'GPE'}, {'text': 'xcaret xel girl child menores', 'label': 'PERSON'}, {'text': 'anos hospedan gratis', 'label': 'PERSON'}, {'text': 'lotus', 'label': 'ORG'}, {'text': 'arrow reserva hoy', 'label': 'PERSON'}, {'text': 'unas vacaciones mobile', 'label': 'ORG'}]",0.06060606060606061
37638,,house with garden house with garden casa brisas party popper party popper round pushpin ubicacion xpu quintana roo money bag precio telephone receiver informes sparkles caracteristicas bed recamaras servicio shower banos servicio house terreno house construccion artist palette excelentes acabados beach with umbrella minutos playa niveles cuenta paneles solares domotica sistema riego automatico purificacion agua alarma seguridad entrega inmediata sparkles haz lugar nuevo hogar house with garden realestate realtor xpuha xpuhamexico xpuhabeach xpuhavacation xpuhacaribemexicano nexo nexocapital nexorealestate,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'X', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['house', 'garden house', 'garden casa brisas party popper party popper round pushpin ubicacion', 'xpu quintana roo money bag precio telephone receiver', 'caracteristicas bed recamaras servicio shower banos servicio house terreno house construccion artist palette excelentes acabados beach', 'umbrella minutos playa niveles cuenta paneles', 'domotica sistema riego automatico purificacion', 'agua alarma seguridad entrega inmediata', 'haz lugar nuevo hogar house', 'garden realestate realtor xpuha xpuhamexico', 'xpuhabeach xpuhavacation xpuhacaribemexicano nexo nexocapital nexorealestate']","[{'text': 'casa brisas party popper party popper round', 'label': 'ORG'}, {'text': 'quintana roo', 'label': 'PERSON'}, {'text': 'house terreno house construccion artist', 'label': 'ORG'}, {'text': 'nuevo hogar house', 'label': 'ORG'}, {'text': 'xpuhavacation xpuhacaribemexicano nexo', 'label': 'ORG'}]",0.06493506493506493
37650,,house with garden house with garden casa brisas party popper party popper round pushpin ubicacion xpu quintana roo money bag precio telephone receiver informes sparkles caracteristicas bed recamaras servicio shower banos servicio house terreno house construccion artist palette excelentes acabados beach with umbrella minutos playa niveles cuenta paneles solares domotica sistema riego automatico purificacion agua alarma seguridad entrega inmediata sparkles haz lugar nuevo hogar house with garden realestate realtor xpuha xpuhamexico xpuhabeach xpuhavacation xpuhacaribemexicano nexo nexocapital nexorealestate,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'X', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['house', 'garden house', 'garden casa brisas party popper party popper round pushpin ubicacion', 'xpu quintana roo money bag precio telephone receiver', 'caracteristicas bed recamaras servicio shower banos servicio house terreno house construccion artist palette excelentes acabados beach', 'umbrella minutos playa niveles cuenta paneles', 'domotica sistema riego automatico purificacion', 'agua alarma seguridad entrega inmediata', 'haz lugar nuevo hogar house', 'garden realestate realtor xpuha xpuhamexico', 'xpuhabeach xpuhavacation xpuhacaribemexicano nexo nexocapital nexorealestate']","[{'text': 'casa brisas party popper party popper round', 'label': 'ORG'}, {'text': 'quintana roo', 'label': 'PERSON'}, {'text': 'house terreno house construccion artist', 'label': 'ORG'}, {'text': 'nuevo hogar house', 'label': 'ORG'}, {'text': 'xpuhavacation xpuhacaribemexicano nexo', 'label': 'ORG'}]",0.06493506493506493
37680,,recibimos corazon agradecido lleno esperanza planes proyectos tener mucha salud fisica emocional paz armonia hogar principales objetivos hoy suelto pertenece abrazo bella realidad bienvenido ano red heart medical symbol person in lotus position light skin tone smiling face glowing star raising hands medium light skin tone graciasalavidaquemeadadotanto serenityglamping xpuha felizan,"['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN']","['recibimos corazon', 'lleno esperanza planes', 'tener mucha salud fisica emocional paz armonia hogar principales', 'hoy suelto pertenece abrazo bella realidad bienvenido ano red heart medical symbol person', 'lotus position light skin tone smiling face', 'star', 'hands medium light skin tone graciasalavidaquemeadadotanto', 'xpuha felizan']","[{'text': 'agradecido lleno esperanza', 'label': 'PERSON'}, {'text': 'armonia', 'label': 'GPE'}, {'text': 'hoy suelto', 'label': 'PERSON'}, {'text': 'lotus', 'label': 'ORG'}]",0.08
37696,,house with garden house with garden casa brisas party popper party popper round pushpin ubicacion xpu quintana roo money bag precio telephone receiver informes sparkles caracteristicas bed recamaras servicio shower banos servicio house terreno house construccion artist palette excelentes acabados beach with umbrella minutos playa niveles cuenta paneles solares domotica sistema riego automatico purificacion agua alarma seguridad entrega inmediata sparkles haz lugar nuevo hogar house with garden realestate realtor xpuha xpuhamexico xpuhabeach xpuhavacation xpuhacaribemexicano nexo nexocapital nexorealestate,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'X', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['house', 'garden house', 'garden casa brisas party popper party popper round pushpin ubicacion', 'xpu quintana roo money bag precio telephone receiver', 'caracteristicas bed recamaras servicio shower banos servicio house terreno house construccion artist palette excelentes acabados beach', 'umbrella minutos playa niveles cuenta paneles', 'domotica sistema riego automatico purificacion', 'agua alarma seguridad entrega inmediata', 'haz lugar nuevo hogar house', 'garden realestate realtor xpuha xpuhamexico', 'xpuhabeach xpuhavacation xpuhacaribemexicano nexo nexocapital nexorealestate']","[{'text': 'casa brisas party popper party popper round', 'label': 'ORG'}, {'text': 'quintana roo', 'label': 'PERSON'}, {'text': 'house terreno house construccion artist', 'label': 'ORG'}, {'text': 'nuevo hogar house', 'label': 'ORG'}, {'text': 'xpuhavacation xpuhacaribemexicano nexo', 'label': 'ORG'}]",0.06493506493506493
37708,,momento relax empieza olas tocan pies vive xpu debe vivirse prisa pendientes estres haz reserva ahora whatsapp asegura brindis dia perfecto whatsapp serenity beach club round pushpin xpu carretera federal playa carmen tulum xpuha serenity rivieramaya,"['PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN']","['momento', 'empieza olas', 'vive xpu debe vivirse prisa pendientes', 'haz reserva ahora whatsapp asegura brindis', 'dia perfecto whatsapp serenity beach club', 'round pushpin xpu carretera federal playa carmen']","[{'text': 'haz reserva ahora', 'label': 'ORG'}, {'text': 'asegura brindis dia', 'label': 'PERSON'}]",0.05555555555555555
37710,,multas piden mar hoy llamando nombre ven serenity desconectate ruido conectate contigo reserva espacio frente mar whatsapp round pushpin xpu carretera federal playa carmen tulum serenitybeachclub serenityvibes beachclublife barefootluxury slowliving oceanmood escapadaperfecta Luxurybeach xpuha rivieramaya caribemexicano wellnessbythesea,"['PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['multas piden mar hoy llamando nombre ven serenity', 'desconectate ruido conectate contigo reserva espacio frente mar', 'round pushpin xpu carretera federal playa carmen', 'serenitybeachclub serenityvibes beachclublife barefootluxury slowliving oceanmood escapadaperfecta Luxurybeach xpuha rivieramaya caribemexicano']","[{'text': 'mar hoy llamando', 'label': 'PERSON'}, {'text': 'Luxurybeach', 'label': 'LOC'}]",0.05405405405405406
37745,,nofilterneeded xpuha beachpath rivieramaya méxico,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']",['nofilterneeded xpuha beachpath rivieramaya méxico'],[],0.0
39757,5.0,Great beach with lots of food options. Not busy during weekdays in early February. We had grilled whole fish and shrimp dish here. Very fresh,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PART', 'ADJ', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADV', 'PUNCT', 'ADV', 'ADJ', 'PUNCT']","['Great beach', 'lots', 'food options', 'weekdays', 'early February', 'We', 'whole fish', 'shrimp dish']","[{'text': 'Great beach', 'label': 'GPE'}, {'text': 'weekdays', 'label': 'DATE'}, {'text': 'early February', 'label': 'DATE'}]",0.10344827586206896
39760,4.0,"Beautiful beach. I went here on a Sunday so it was very crowded. But overall water was nice and kids had fun. We rented a table and ordered food at a restaurant called Super. I didnt do much research before going. Our taxi driver recommended this restaurant. Their food was good, we used the WiFi and bathrooms were available at no extra charge. There were no showers. We paid total 1700 pesos which included 150 tip. We ordered 3 pc fish tacos, shrimp pizza, pop, orange juice, 2 nonalcohol mojitos and pina colada. Mojito was better. Staff was kind and service was great. We had no issues with the restaurant. Only downside is the location which is right in front of the boat docking area. It was super crowded. We kept bumping into people and getting splashed in the face. Thats how crowded it was. I dont swim but my husband went swimming a bit far out and said it was one of the best snorkelling experiences. My 3 year old had a great time as well and my 4 month old slept through the noise. The left side of the beach is slightly more shallow and crowded and the far right side is more peaceful.","['ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADP', 'DET', 'PROPN', 'ADV', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PROPN', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'PRON', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'DET', 'PROPN', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'NUM', 'NOUN', 'PRON', 'VERB', 'NUM', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'NOUN', 'PUNCT', 'NUM', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'PUNCT', 'PROPN', 'AUX', 'ADJ', 'PUNCT', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADV', 'NOUN', 'AUX', 'DET', 'NOUN', 'PRON', 'AUX', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'PRON', 'AUX', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'CCONJ', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'SCONJ', 'ADJ', 'PRON', 'AUX', 'PUNCT', 'PRON', 'AUX', 'PART', 'VERB', 'CCONJ', 'PRON', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADV', 'ADV', 'CCONJ', 'VERB', 'PRON', 'AUX', 'NUM', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'PRON', 'NUM', 'NOUN', 'ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'ADV', 'CCONJ', 'PRON', 'NUM', 'NOUN', 'ADJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'AUX', 'ADV', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'CCONJ', 'DET', 'ADV', 'ADJ', 'NOUN', 'AUX', 'ADV', 'ADJ', 'PUNCT']","['Beautiful beach', 'I', 'a Sunday', 'it', 'overall water', 'kids', 'fun', 'We', 'a table', 'food', 'a restaurant', 'Super', 'I', 'much research', 'Our taxi driver', 'this restaurant', 'Their food', 'we', 'the WiFi', 'bathrooms', 'no extra charge', 'no showers', 'We', 'total 1700 pesos', 'which', '150 tip', 'We', '3 pc fish tacos', 'shrimp pizza', 'pop', 'orange juice', '2 non-alcohol mojitos', 'pina colada', 'Mojito', 'Staff', 'service', 'We', 'no issues', 'the restaurant', 'Only downside', 'the location', 'which', 'front', 'the boat docking area', 'It', 'We', 'people', 'the face', 'That', 'it', 'I', 'my husband', 'it', 'the best snorkelling experiences', 'a great time', 'the noise', 'The left side', 'the beach', 'the far right side']","[{'text': 'Sunday', 'label': 'DATE'}, {'text': 'Super', 'label': 'ORG'}, {'text': 'WiFi', 'label': 'PERSON'}, {'text': '1700', 'label': 'CARDINAL'}, {'text': '150', 'label': 'CARDINAL'}, {'text': '3', 'label': 'CARDINAL'}, {'text': '2', 'label': 'CARDINAL'}, {'text': 'Mojito', 'label': 'PERSON'}, {'text': '3 year old', 'label': 'DATE'}, {'text': '4 month old', 'label': 'DATE'}]",0.0423728813559322
39765,4.0,Really enjoyed the snorkeling along the rocky side of the bay. We saw many species of fish. The morning was lovely but by the afternoon on a Friday the beach became extremely busy. I recommend you visit on any other week day.,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'PRON', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['the snorkeling', 'the rocky side', 'the bay', 'We', 'many species', 'fish', 'The morning', 'the afternoon', 'a Friday', 'the beach', 'I', 'you', 'any other week day']","[{'text': 'the afternoon', 'label': 'TIME'}, {'text': 'Friday', 'label': 'DATE'}]",0.043478260869565216
39776,5.0,Great beach  and you dont need snorkeling gear with just some goggles your good since the fishes are really close to the ocean shore,"['ADJ', 'NOUN', 'NOUN', 'X', 'CCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADV', 'DET', 'NOUN', 'PRON', 'NOUN', 'SCONJ', 'DET', 'NOUN', 'AUX', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'PROPN']","['you', 'snorkeling gear', 'just some goggles', 'your good', 'the fishes', 'the ocean shore']",[],0.0
39788,5.0,Beautiful day at Maguey. Mahi Mahi restaurant was great and a big thank you to the staff and especially Tonita.,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'NOUN', 'AUX', 'ADJ', 'CCONJ', 'DET', 'ADJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADV', 'PROPN', 'PUNCT']","['Beautiful day', 'Maguey', 'Mahi Mahi restaurant', 'you', 'the staff', 'especially Tonita']","[{'text': 'Maguey.', 'label': 'FAC'}, {'text': 'Tonita', 'label': 'WORK_OF_ART'}]",0.09090909090909091
39792,5.0,"Beautiful, quiet, warm water, lots of food to choose from,mostly seafood and there is no fee or wait time to enter the beach.","['ADJ', 'PUNCT', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PART', 'VERB', 'ADP', 'PUNCT', 'ADV', 'NOUN', 'CCONJ', 'PRON', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PART', 'VERB', 'DET', 'NOUN', 'PUNCT']","['Beautiful, quiet, warm water', 'lots', 'food', 'mostly seafood', 'no fee', 'time', 'the beach']",[],0.0
39796,4.0,It is a beautiful beach but crowded and I dont enjoy when people is from the beginning offering things for sale all the time. Food is really expensive but you can bring your own but still need to buy at least a beer to be able to use the shade and the parking if you are driving.,"['PRON', 'AUX', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'CCONJ', 'PRON', 'AUX', 'PART', 'VERB', 'SCONJ', 'NOUN', 'AUX', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'DET', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'AUX', 'ADV', 'ADJ', 'CCONJ', 'PRON', 'AUX', 'VERB', 'PRON', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'PART', 'VERB', 'ADV', 'ADJ', 'DET', 'NOUN', 'PART', 'AUX', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'SCONJ', 'PRON', 'AUX', 'VERB', 'PUNCT']","['It', 'a beautiful beach', 'I', 'people', 'the beginning', 'things', 'sale', 'Food', 'you', 'at least a beer', 'the shade', 'the parking', 'you']",[],0.0
